transaction_id,date,customer_id,product,quantity,unit_price,region,total_amount
TXN002172,2026-04-11 03:28:37.206811384,CUST0057,Monitor,3,496.5,East,1489.5
TXN002173,2026-04-11 03:41:34.884579161,CUST0392,USB Cable,5,45.25,West,226.25
TXN002174,2026-04-11 03:54:32.562346938,CUST0104,Monitor,4,32.56,West,130.24
TXN002175,2026-04-11 04:07:30.240114714,CUST0255,Desk Mat,4,182.98,North,731.92
TXN002176,2026-04-11 04:20:27.917882491,CUST0359,Desk Mat,4,484.97,North,1939.88
TXN002177,2026-04-11 04:33:25.595650268,CUST0494,Webcam,8,166.15,West,1329.2
TXN002178,2026-04-11 04:46:23.273418045,CUST0301,Monitor,6,210.84,South,1265.04
TXN002179,2026-04-11 04:59:20.951185821,CUST0135,Monitor,3,320.7,East,962.1
TXN002180,2026-04-11 05:12:18.628953598,CUST0305,Keyboard,5,21.81,East,109.05
TXN002181,2026-04-11 05:25:16.306721375,CUST0094,Mouse,6,449.9,South,2699.4
TXN002182,2026-04-11 05:38:13.984489152,CUST0186,Mouse,5,264.53,South,1322.65
TXN002183,2026-04-11 05:51:11.662256929,CUST0295,Headphones,6,238.74,West,1432.44
TXN002184,2026-04-11 06:04:09.340024705,CUST0464,USB Cable,8,431.76,South,3454.08
TXN002185,2026-04-11 06:17:07.017792482,CUST0346,Desk Mat,7,477.01,West,3339.07
TXN002186,2026-04-11 06:30:04.695560259,CUST0175,Desk Mat,5,217.48,South,1087.4
TXN002187,2026-04-11 06:43:02.373328036,CUST0131,Mouse,6,94.5,West,567.0
TXN002188,2026-04-11 06:56:00.051095812,CUST0397,Keyboard,4,409.7,South,1638.8
TXN002189,2026-04-11 07:08:57.728863589,CUST0494,Headphones,9,207.6,North,1868.4
TXN002190,2026-04-11 07:21:55.406631366,CUST0415,Monitor,4,468.42,North,1873.68
TXN002191,2026-04-11 07:34:53.084399143,CUST0494,Desk Mat,1,475.45,South,475.45
TXN002192,2026-04-11 07:47:50.762166920,CUST0493,Desk Mat,7,66.27,North,463.89
TXN002193,2026-04-11 08:00:48.439934696,CUST0431,Mouse,7,478.71,West,3350.97
TXN002194,2026-04-11 08:13:46.117702473,CUST0315,Keyboard,4,190.45,East,761.8
TXN002195,2026-04-11 08:26:43.795470250,CUST0354,Mouse,3,326.66,West,979.98
TXN002196,2026-04-11 08:39:41.473238027,CUST0453,Desk Mat,8,27.03,South,216.24
TXN002197,2026-04-11 08:52:39.151005803,CUST0087,Mouse,5,445.55,North,2227.75
TXN002198,2026-04-11 09:05:36.828773580,CUST0413,Webcam,7,324.38,North,2270.66
TXN002199,2026-04-11 09:18:34.506541357,CUST0105,USB Cable,4,325.34,East,1301.36
TXN002200,2026-04-11 09:31:32.184309134,CUST0205,Keyboard,4,452.07,South,1808.28
TXN002201,2026-04-11 09:44:29.862076911,CUST0283,Headphones,8,259.09,East,2072.72
TXN002202,2026-04-11 09:57:27.539844687,CUST0266,Desk Mat,8,211.15,West,1689.2
TXN002203,2026-04-11 10:10:25.217612464,CUST0394,Monitor,2,434.4,West,868.8
TXN002204,2026-04-11 10:23:22.895380241,CUST0140,Desk Mat,2,373.79,West,747.58
TXN002205,2026-04-11 10:36:20.573148018,CUST0002,Monitor,3,475.0,South,1425.0
TXN002206,2026-04-11 10:49:18.250915794,CUST0374,Keyboard,3,470.66,West,1411.98
TXN002207,2026-04-11 11:02:15.928683571,CUST0128,Desk Mat,1,197.34,East,197.34
TXN002208,2026-04-11 11:15:13.606451348,CUST0319,Monitor,3,229.02,North,687.06
TXN002209,2026-04-11 11:28:11.284219125,CUST0092,USB Cable,6,135.43,North,812.58
TXN002210,2026-04-11 11:41:08.961986902,CUST0173,Mouse,8,333.72,West,2669.76
TXN002211,2026-04-11 11:54:06.639754678,CUST0351,Headphones,6,188.63,West,1131.78
TXN002212,2026-04-11 12:07:04.317522455,CUST0352,USB Cable,5,395.19,South,1975.95
TXN002213,2026-04-11 12:20:01.995290232,CUST0096,Desk Mat,4,69.56,East,278.24
TXN002214,2026-04-11 12:32:59.673058009,CUST0276,USB Cable,3,67.04,South,201.12
TXN002215,2026-04-11 12:45:57.350825785,CUST0024,Desk Mat,4,110.18,East,440.72
TXN002216,2026-04-11 12:58:55.028593562,CUST0436,Keyboard,7,51.3,North,359.1
TXN002217,2026-04-11 13:11:52.706361339,CUST0038,Keyboard,1,313.82,East,313.82
TXN002218,2026-04-11 13:24:50.384129116,CUST0128,Monitor,7,82.2,South,575.4
TXN002219,2026-04-11 13:37:48.061896893,CUST0392,Mouse,1,88.38,West,88.38
TXN002220,2026-04-11 13:50:45.739664669,CUST0104,Monitor,2,16.97,East,33.94
TXN002221,2026-04-11 14:03:43.417432446,CUST0300,Webcam,4,393.22,West,1572.88
TXN002222,2026-04-11 14:16:41.095200223,CUST0033,Webcam,1,408.03,South,408.03
TXN002223,2026-04-11 14:29:38.772968000,CUST0355,USB Cable,9,89.39,East,804.51
TXN002224,2026-04-11 14:42:36.450735776,CUST0492,Keyboard,6,372.37,South,2234.22
TXN002225,2026-04-11 14:55:34.128503553,CUST0204,Mouse,1,222.44,East,222.44
TXN002226,2026-04-11 15:08:31.806271330,CUST0111,Headphones,1,127.4,North,127.4
TXN002227,2026-04-11 15:21:29.484039107,CUST0282,Webcam,6,314.48,North,1886.88
TXN002228,2026-04-11 15:34:27.161806884,CUST0453,USB Cable,4,97.46,South,389.84
TXN002229,2026-04-11 15:47:24.839574660,CUST0473,Monitor,4,380.87,South,1523.48
TXN002230,2026-04-11 16:00:22.517342437,CUST0478,Webcam,6,33.33,South,199.98
TXN002231,2026-04-11 16:13:20.195110214,CUST0317,Laptop,7,479.97,West,3359.79
TXN002232,2026-04-11 16:26:17.872877991,CUST0160,Webcam,9,45.22,North,406.98
TXN002233,2026-04-11 16:39:15.550645767,CUST0454,Laptop,5,293.93,South,1469.65
TXN002234,2026-04-11 16:52:13.228413544,CUST0121,Mouse,9,452.08,South,4068.72
TXN002235,2026-04-11 17:05:10.906181321,CUST0054,Keyboard,4,15.83,South,63.32
TXN002236,2026-04-11 17:18:08.583949098,CUST0123,Keyboard,2,254.27,South,508.54
TXN002237,2026-04-11 17:31:06.261716875,CUST0467,Mouse,3,181.5,South,544.5
TXN002238,2026-04-11 17:44:03.939484651,CUST0301,Desk Mat,1,294.36,North,294.36
TXN002239,2026-04-11 17:57:01.617252428,CUST0310,Headphones,6,120.47,West,722.82
TXN002240,2026-04-11 18:09:59.295020205,CUST0292,Keyboard,6,41.8,West,250.8
TXN002241,2026-04-11 18:22:56.972787982,CUST0456,Laptop,1,316.71,East,316.71
TXN002242,2026-04-11 18:35:54.650555758,CUST0335,Desk Mat,3,214.26,South,642.78
TXN002243,2026-04-11 18:48:52.328323535,CUST0022,Monitor,5,315.02,South,1575.1
TXN002244,2026-04-11 19:01:50.006091312,CUST0153,Webcam,3,113.16,South,339.48
TXN002245,2026-04-11 19:14:47.683859089,CUST0440,Laptop,3,175.98,South,527.94
TXN002246,2026-04-11 19:27:45.361626866,CUST0125,Keyboard,3,285.22,East,855.66
TXN002247,2026-04-11 19:40:43.039394642,CUST0060,Monitor,5,300.63,East,1503.15
TXN002248,2026-04-11 19:53:40.717162419,CUST0195,Desk Mat,5,192.43,East,962.15
TXN002249,2026-04-11 20:06:38.394930196,CUST0478,USB Cable,4,147.23,West,588.92
TXN002250,2026-04-11 20:19:36.072697973,CUST0325,USB Cable,1,144.11,East,144.11
TXN002251,2026-04-11 20:32:33.750465749,CUST0426,Laptop,5,95.6,East,478.0
TXN002252,2026-04-11 20:45:31.428233526,CUST0386,USB Cable,5,169.45,North,847.25
TXN002253,2026-04-11 20:58:29.106001303,CUST0469,Keyboard,4,107.73,South,430.92
TXN002254,2026-04-11 21:11:26.783769080,CUST0069,Monitor,6,320.57,South,1923.42
TXN002255,2026-04-11 21:24:24.461536857,CUST0114,Headphones,4,288.84,South,1155.36
TXN002256,2026-04-11 21:37:22.139304633,CUST0267,Monitor,7,197.47,East,1382.29
TXN002257,2026-04-11 21:50:19.817072410,CUST0404,Mouse,7,169.66,West,1187.62
TXN002258,2026-04-11 22:03:17.494840187,CUST0060,USB Cable,2,126.43,West,252.86
TXN002259,2026-04-11 22:16:15.172607964,CUST0034,Webcam,3,272.37,South,817.11
TXN002260,2026-04-11 22:29:12.850375740,CUST0251,Desk Mat,1,460.26,South,460.26
TXN002261,2026-04-11 22:42:10.528143517,CUST0423,Mouse,8,345.99,South,2767.92
TXN002262,2026-04-11 22:55:08.205911294,CUST0301,Monitor,9,374.76,South,3372.84
TXN002263,2026-04-11 23:08:05.883679071,CUST0023,Laptop,4,418.85,North,1675.4
TXN002264,2026-04-11 23:21:03.561446848,CUST0263,Monitor,6,182.3,East,1093.8
TXN002265,2026-04-11 23:34:01.239214624,CUST0117,Webcam,9,40.81,West,367.29
TXN002266,2026-04-11 23:46:58.916982401,CUST0309,USB Cable,6,315.05,North,1890.3
TXN002267,2026-04-11 23:59:56.594750178,CUST0444,USB Cable,9,102.45,South,922.05
TXN002268,2026-04-12 00:12:54.272517955,CUST0058,USB Cable,4,288.83,South,1155.32
TXN002269,2026-04-12 00:25:51.950285731,CUST0027,Monitor,8,372.36,West,2978.88
TXN002270,2026-04-12 00:38:49.628053508,CUST0453,Laptop,9,393.98,West,3545.82
TXN002271,2026-04-12 00:51:47.305821285,CUST0303,Keyboard,4,157.9,South,631.6
TXN002272,2026-04-12 01:04:44.983589062,CUST0460,Desk Mat,5,261.09,West,1305.45
TXN002273,2026-04-12 01:17:42.661356839,CUST0495,Mouse,8,314.27,West,2514.16
TXN002274,2026-04-12 01:30:40.339124615,CUST0045,Keyboard,6,411.55,South,2469.3
TXN002275,2026-04-12 01:43:38.016892392,CUST0003,Mouse,7,383.08,South,2681.56
TXN002276,2026-04-12 01:56:35.694660169,CUST0232,Webcam,3,494.11,East,1482.33
TXN002277,2026-04-12 02:09:33.372427946,CUST0402,Desk Mat,7,13.96,West,97.72
TXN002278,2026-04-12 02:22:31.050195722,CUST0209,Mouse,8,224.37,North,1794.96
TXN002279,2026-04-12 02:35:28.727963499,CUST0149,Mouse,6,135.46,East,812.76
TXN002280,2026-04-12 02:48:26.405731276,CUST0181,Desk Mat,9,68.75,West,618.75
TXN002281,2026-04-12 03:01:24.083499053,CUST0006,Webcam,6,456.64,North,2739.84
TXN002282,2026-04-12 03:14:21.761266830,CUST0035,Laptop,9,499.0,South,4491.0
TXN002283,2026-04-12 03:27:19.439034606,CUST0458,Mouse,4,98.49,East,393.96
TXN002284,2026-04-12 03:40:17.116802383,CUST0328,Mouse,8,28.83,East,230.64
TXN002285,2026-04-12 03:53:14.794570160,CUST0150,USB Cable,4,144.78,East,579.12
TXN002286,2026-04-12 04:06:12.472337937,CUST0319,Mouse,2,419.08,North,838.16
TXN002287,2026-04-12 04:19:10.150105713,CUST0186,Keyboard,9,154.01,South,1386.09
TXN002288,2026-04-12 04:32:07.827873490,CUST0009,Keyboard,5,37.88,South,189.4
TXN002289,2026-04-12 04:45:05.505641267,CUST0124,Keyboard,4,35.72,West,142.88
TXN002290,2026-04-12 04:58:03.183409044,CUST0192,Desk Mat,2,219.44,North,438.88
TXN002291,2026-04-12 05:11:00.861176821,CUST0308,USB Cable,1,466.59,South,466.59
TXN002292,2026-04-12 05:23:58.538944597,CUST0026,Headphones,7,150.1,North,1050.7
TXN002293,2026-04-12 05:36:56.216712374,CUST0181,Keyboard,6,219.31,North,1315.86
TXN002294,2026-04-12 05:49:53.894480151,CUST0273,Headphones,2,59.95,West,119.9
TXN002295,2026-04-12 06:02:51.572247928,CUST0234,Desk Mat,8,251.85,North,2014.8
TXN002296,2026-04-12 06:15:49.250015704,CUST0083,USB Cable,4,351.31,North,1405.24
TXN002297,2026-04-12 06:28:46.927783481,CUST0360,Headphones,8,142.86,South,1142.88
TXN002298,2026-04-12 06:41:44.605551258,CUST0298,Desk Mat,7,155.39,East,1087.73
TXN002299,2026-04-12 06:54:42.283319035,CUST0416,Webcam,5,422.57,South,2112.85
TXN002300,2026-04-12 07:07:39.961086812,CUST0391,Keyboard,8,15.08,South,120.64
TXN002301,2026-04-12 07:20:37.638854588,CUST0077,Monitor,9,321.87,West,2896.83
TXN002302,2026-04-12 07:33:35.316622365,CUST0284,Mouse,5,203.0,North,1015.0
TXN002303,2026-04-12 07:46:32.994390142,CUST0116,USB Cable,5,156.21,East,781.05
TXN002304,2026-04-12 07:59:30.672157919,CUST0491,Webcam,2,332.22,East,664.44
TXN002305,2026-04-12 08:12:28.349925695,CUST0149,Monitor,5,418.99,South,2094.95
TXN002306,2026-04-12 08:25:26.027693472,CUST0328,Keyboard,3,283.61,North,850.83
TXN002307,2026-04-12 08:38:23.705461249,CUST0180,Monitor,7,25.24,East,176.68
TXN002308,2026-04-12 08:51:21.383229026,CUST0284,Webcam,5,236.09,West,1180.45
TXN002309,2026-04-12 09:04:19.060996803,CUST0267,Monitor,8,236.75,North,1894.0
TXN002310,2026-04-12 09:17:16.738764579,CUST0359,Mouse,1,276.46,North,276.46
TXN002311,2026-04-12 09:30:14.416532356,CUST0139,Monitor,3,338.77,North,1016.31
TXN002312,2026-04-12 09:43:12.094300133,CUST0034,Mouse,3,19.47,South,58.41
TXN002313,2026-04-12 09:56:09.772067910,CUST0432,Headphones,9,255.99,South,2303.91
TXN002314,2026-04-12 10:09:07.449835686,CUST0482,Monitor,5,298.27,West,1491.35
TXN002315,2026-04-12 10:22:05.127603463,CUST0109,Laptop,9,178.24,South,1604.16
TXN002316,2026-04-12 10:35:02.805371240,CUST0325,Laptop,9,337.5,West,3037.5
TXN002317,2026-04-12 10:48:00.483139017,CUST0296,USB Cable,1,121.81,South,121.81
TXN002318,2026-04-12 11:00:58.160906794,CUST0046,Headphones,2,165.51,West,331.02
TXN002319,2026-04-12 11:13:55.838674570,CUST0247,USB Cable,5,481.75,West,2408.75
TXN002320,2026-04-12 11:26:53.516442347,CUST0083,USB Cable,4,180.55,North,722.2
TXN002321,2026-04-12 11:39:51.194210124,CUST0096,Keyboard,9,179.79,North,1618.11
TXN002322,2026-04-12 11:52:48.871977901,CUST0260,USB Cable,7,301.88,West,2113.16
TXN002323,2026-04-12 12:05:46.549745677,CUST0488,Desk Mat,6,485.78,West,2914.68
TXN002324,2026-04-12 12:18:44.227513454,CUST0445,Headphones,7,491.71,West,3441.97
TXN002325,2026-04-12 12:31:41.905281231,CUST0075,Desk Mat,1,294.03,South,294.03
TXN002326,2026-04-12 12:44:39.583049008,CUST0121,Keyboard,1,10.53,West,10.53
TXN002327,2026-04-12 12:57:37.260816785,CUST0265,Monitor,8,451.32,West,3610.56
TXN002328,2026-04-12 13:10:34.938584561,CUST0416,Webcam,2,289.42,East,578.84
TXN002329,2026-04-12 13:23:32.616352338,CUST0209,Keyboard,9,189.34,South,1704.06
TXN002330,2026-04-12 13:36:30.294120115,CUST0234,USB Cable,7,416.31,South,2914.17
TXN002331,2026-04-12 13:49:27.971887892,CUST0236,Headphones,6,205.92,East,1235.52
TXN002332,2026-04-12 14:02:25.649655668,CUST0249,Webcam,1,26.68,North,26.68
TXN002333,2026-04-12 14:15:23.327423445,CUST0478,Keyboard,1,412.33,North,412.33
TXN002334,2026-04-12 14:28:21.005191222,CUST0117,Desk Mat,2,277.47,South,554.94
TXN002335,2026-04-12 14:41:18.682958999,CUST0384,Desk Mat,6,175.69,North,1054.14
TXN002336,2026-04-12 14:54:16.360726776,CUST0130,USB Cable,6,132.94,West,797.64
TXN002337,2026-04-12 15:07:14.038494552,CUST0068,Mouse,2,300.96,South,601.92
TXN002338,2026-04-12 15:20:11.716262329,CUST0142,Webcam,1,111.94,North,111.94
TXN002339,2026-04-12 15:33:09.394030106,CUST0249,Mouse,5,168.69,East,843.45
TXN002340,2026-04-12 15:46:07.071797883,CUST0081,Mouse,5,321.9,East,1609.5
TXN002341,2026-04-12 15:59:04.749565659,CUST0108,Desk Mat,2,441.96,South,883.92
TXN002342,2026-04-12 16:12:02.427333436,CUST0199,Laptop,6,271.12,West,1626.72
TXN002343,2026-04-12 16:25:00.105101213,CUST0234,USB Cable,9,381.96,East,3437.64
TXN002344,2026-04-12 16:37:57.782868990,CUST0254,Mouse,2,383.9,East,767.8
TXN002345,2026-04-12 16:50:55.460636767,CUST0161,USB Cable,2,335.53,North,671.06
TXN002346,2026-04-12 17:03:53.138404543,CUST0401,Monitor,3,130.46,South,391.38
TXN002347,2026-04-12 17:16:50.816172320,CUST0205,Laptop,7,434.73,West,3043.11
TXN002348,2026-04-12 17:29:48.493940097,CUST0158,Laptop,6,223.78,South,1342.68
TXN002349,2026-04-12 17:42:46.171707874,CUST0098,Monitor,8,31.66,North,253.28
TXN002350,2026-04-12 17:55:43.849475650,CUST0035,Mouse,8,129.86,West,1038.88
TXN002351,2026-04-12 18:08:41.527243427,CUST0040,Headphones,6,385.12,East,2310.72
TXN002352,2026-04-12 18:21:39.205011204,CUST0169,Webcam,3,43.88,West,131.64
TXN002353,2026-04-12 18:34:36.882778981,CUST0324,Monitor,3,82.21,South,246.63
TXN002354,2026-04-12 18:47:34.560546758,CUST0254,Webcam,1,350.17,West,350.17
TXN002355,2026-04-12 19:00:32.238314534,CUST0164,Desk Mat,7,447.37,South,3131.59
TXN002356,2026-04-12 19:13:29.916082311,CUST0477,Laptop,5,320.53,South,1602.65
TXN002357,2026-04-12 19:26:27.593850088,CUST0310,Keyboard,4,118.92,South,475.68
TXN002358,2026-04-12 19:39:25.271617865,CUST0112,USB Cable,4,36.17,North,144.68
TXN002359,2026-04-12 19:52:22.949385641,CUST0285,Headphones,4,311.41,South,1245.64
TXN002360,2026-04-12 20:05:20.627153418,CUST0378,Webcam,6,33.23,West,199.38
TXN002361,2026-04-12 20:18:18.304921195,CUST0305,Mouse,8,310.23,West,2481.84
TXN002362,2026-04-12 20:31:15.982688972,CUST0254,Monitor,8,120.53,North,964.24
TXN002363,2026-04-12 20:44:13.660456749,CUST0425,Webcam,5,453.28,South,2266.4
TXN002364,2026-04-12 20:57:11.338224525,CUST0115,Monitor,6,242.8,North,1456.8
TXN002365,2026-04-12 21:10:09.015992302,CUST0185,Keyboard,4,119.73,East,478.92
TXN002366,2026-04-12 21:23:06.693760079,CUST0105,Webcam,9,428.04,West,3852.36
TXN002367,2026-04-12 21:36:04.371527856,CUST0231,Laptop,8,134.48,North,1075.84
TXN002368,2026-04-12 21:49:02.049295632,CUST0307,Mouse,1,160.23,South,160.23
TXN002369,2026-04-12 22:01:59.727063409,CUST0425,Laptop,2,418.8,West,837.6
TXN002370,2026-04-12 22:14:57.404831186,CUST0274,Desk Mat,9,161.31,West,1451.79
TXN002371,2026-04-12 22:27:55.082598963,CUST0078,Desk Mat,8,210.98,South,1687.84
TXN002372,2026-04-12 22:40:52.760366740,CUST0024,Monitor,3,180.36,North,541.08
TXN002373,2026-04-12 22:53:50.438134516,CUST0259,Monitor,8,67.04,East,536.32
TXN002374,2026-04-12 23:06:48.115902293,CUST0228,Laptop,1,29.06,South,29.06
TXN002375,2026-04-12 23:19:45.793670070,CUST0466,Keyboard,4,365.02,South,1460.08
TXN002376,2026-04-12 23:32:43.471437847,CUST0234,USB Cable,3,326.12,North,978.36
TXN002377,2026-04-12 23:45:41.149205623,CUST0100,Desk Mat,6,148.36,North,890.16
TXN002378,2026-04-12 23:58:38.826973400,CUST0050,Laptop,7,154.84,East,1083.88
TXN002379,2026-04-13 00:11:36.504741177,CUST0451,Keyboard,4,473.05,North,1892.2
TXN002380,2026-04-13 00:24:34.182508954,CUST0154,Headphones,7,493.96,East,3457.72
TXN002381,2026-04-13 00:37:31.860276731,CUST0279,USB Cable,9,241.98,East,2177.82
TXN002382,2026-04-13 00:50:29.538044507,CUST0240,Monitor,2,403.2,East,806.4
TXN002383,2026-04-13 01:03:27.215812284,CUST0486,USB Cable,3,370.98,East,1112.94
TXN002384,2026-04-13 01:16:24.893580061,CUST0359,Keyboard,5,155.69,North,778.45
TXN002385,2026-04-13 01:29:22.571347838,CUST0315,Monitor,3,38.7,North,116.1
TXN002386,2026-04-13 01:42:20.249115614,CUST0366,USB Cable,8,79.85,East,638.8
TXN002387,2026-04-13 01:55:17.926883391,CUST0104,Webcam,8,420.76,South,3366.08
TXN002388,2026-04-13 02:08:15.604651168,CUST0266,Webcam,8,368.29,South,2946.32
TXN002389,2026-04-13 02:21:13.282418945,CUST0465,Desk Mat,9,335.52,East,3019.68
TXN002390,2026-04-13 02:34:10.960186722,CUST0128,Laptop,4,74.02,North,296.08
TXN002391,2026-04-13 02:47:08.637954498,CUST0090,Webcam,5,323.57,South,1617.85
TXN002392,2026-04-13 03:00:06.315722275,CUST0088,Mouse,5,388.35,South,1941.75
TXN002393,2026-04-13 03:13:03.993490052,CUST0304,Keyboard,8,431.69,West,3453.52
TXN002394,2026-04-13 03:26:01.671257829,CUST0347,Webcam,7,16.48,South,115.36
TXN002395,2026-04-13 03:38:59.349025605,CUST0007,Laptop,9,345.39,North,3108.51
TXN002396,2026-04-13 03:51:57.026793382,CUST0142,Monitor,8,19.36,East,154.88
TXN002397,2026-04-13 04:04:54.704561159,CUST0395,Mouse,2,356.37,West,712.74
TXN002398,2026-04-13 04:17:52.382328936,CUST0045,Monitor,4,321.45,West,1285.8
TXN002399,2026-04-13 04:30:50.060096713,CUST0486,Mouse,6,82.69,West,496.14
TXN002400,2026-04-13 04:43:47.737864489,CUST0290,Laptop,2,385.4,South,770.8
TXN002401,2026-04-13 04:56:45.415632266,CUST0053,Laptop,7,43.49,South,304.43
TXN002402,2026-04-13 05:09:43.093400043,CUST0261,Webcam,3,414.94,East,1244.82
TXN002403,2026-04-13 05:22:40.771167820,CUST0023,USB Cable,3,138.35,East,415.05
TXN002404,2026-04-13 05:35:38.448935596,CUST0412,Monitor,2,347.54,East,695.08
TXN002405,2026-04-13 05:48:36.126703373,CUST0277,USB Cable,8,462.61,North,3700.88
TXN002406,2026-04-13 06:01:33.804471150,CUST0247,Desk Mat,6,176.52,North,1059.12
TXN002407,2026-04-13 06:14:31.482238927,CUST0478,Keyboard,1,256.42,West,256.42
TXN002408,2026-04-13 06:27:29.160006704,CUST0056,Keyboard,1,236.93,East,236.93
TXN002409,2026-04-13 06:40:26.837774480,CUST0485,Laptop,7,87.23,South,610.61
TXN002410,2026-04-13 06:53:24.515542257,CUST0115,Desk Mat,8,299.25,West,2394.0
TXN002411,2026-04-13 07:06:22.193310034,CUST0391,Mouse,5,374.07,West,1870.35
TXN002412,2026-04-13 07:19:19.871077811,CUST0455,Webcam,5,459.27,West,2296.35
TXN002413,2026-04-13 07:32:17.548845587,CUST0282,Monitor,4,426.89,North,1707.56
TXN002414,2026-04-13 07:45:15.226613364,CUST0498,Desk Mat,6,259.91,South,1559.46
TXN002415,2026-04-13 07:58:12.904381141,CUST0468,Keyboard,6,362.32,North,2173.92
TXN002416,2026-04-13 08:11:10.582148918,CUST0440,USB Cable,3,402.38,North,1207.14
TXN002417,2026-04-13 08:24:08.259916695,CUST0269,Monitor,9,251.81,North,2266.29
TXN002418,2026-04-13 08:37:05.937684471,CUST0216,Keyboard,7,66.56,South,465.92
TXN002419,2026-04-13 08:50:03.615452248,CUST0401,Headphones,1,224.59,West,224.59
TXN002420,2026-04-13 09:03:01.293220025,CUST0078,Monitor,7,422.81,South,2959.67
TXN002421,2026-04-13 09:15:58.970987802,CUST0383,Monitor,5,302.35,East,1511.75
TXN002422,2026-04-13 09:28:56.648755578,CUST0277,Headphones,5,364.98,West,1824.9
TXN002423,2026-04-13 09:41:54.326523355,CUST0128,Headphones,2,100.78,North,201.56
TXN002424,2026-04-13 09:54:52.004291132,CUST0035,Mouse,4,482.53,North,1930.12
TXN002425,2026-04-13 10:07:49.682058909,CUST0211,Headphones,6,208.0,South,1248.0
TXN002426,2026-04-13 10:20:47.359826686,CUST0218,Mouse,7,330.28,North,2311.96
TXN002427,2026-04-13 10:33:45.037594462,CUST0378,Laptop,5,19.25,East,96.25
TXN002428,2026-04-13 10:46:42.715362239,CUST0459,Mouse,9,72.39,East,651.51
TXN002429,2026-04-13 10:59:40.393130016,CUST0309,Webcam,3,393.2,East,1179.6
TXN002430,2026-04-13 11:12:38.070897793,CUST0130,Headphones,1,484.31,South,484.31
TXN002431,2026-04-13 11:25:35.748665569,CUST0191,Laptop,4,166.83,North,667.32
TXN002432,2026-04-13 11:38:33.426433346,CUST0046,Mouse,9,28.22,North,253.98
TXN002433,2026-04-13 11:51:31.104201123,CUST0282,Laptop,4,186.82,West,747.28
TXN002434,2026-04-13 12:04:28.781968900,CUST0206,Mouse,2,18.56,East,37.12
TXN002435,2026-04-13 12:17:26.459736677,CUST0057,Desk Mat,5,104.26,East,521.3
TXN002436,2026-04-13 12:30:24.137504453,CUST0358,USB Cable,3,378.71,South,1136.13
TXN002437,2026-04-13 12:43:21.815272230,CUST0256,USB Cable,9,469.17,North,4222.53
TXN002438,2026-04-13 12:56:19.493040007,CUST0060,Monitor,4,52.85,East,211.4
TXN002439,2026-04-13 13:09:17.170807784,CUST0009,Monitor,6,283.37,North,1700.22
TXN002440,2026-04-13 13:22:14.848575560,CUST0242,Laptop,2,134.4,East,268.8
TXN002441,2026-04-13 13:35:12.526343337,CUST0206,Webcam,6,78.14,West,468.84
TXN002442,2026-04-13 13:48:10.204111114,CUST0049,Webcam,3,117.3,North,351.9
TXN002443,2026-04-13 14:01:07.881878891,CUST0300,Webcam,9,293.1,East,2637.9
TXN002444,2026-04-13 14:14:05.559646668,CUST0042,Mouse,2,41.92,East,83.84
TXN002445,2026-04-13 14:27:03.237414444,CUST0190,Desk Mat,9,222.77,North,2004.93
TXN002446,2026-04-13 14:40:00.915182221,CUST0418,Mouse,5,76.26,North,381.3
TXN002447,2026-04-13 14:52:58.592949998,CUST0103,Monitor,8,143.61,East,1148.88
TXN002448,2026-04-13 15:05:56.270717775,CUST0173,Monitor,2,103.47,West,206.94
TXN002449,2026-04-13 15:18:53.948485551,CUST0239,Keyboard,6,442.66,West,2655.96
TXN002450,2026-04-13 15:31:51.626253328,CUST0293,Webcam,3,356.93,South,1070.79
TXN002451,2026-04-13 15:44:49.304021105,CUST0017,USB Cable,5,435.55,West,2177.75
TXN002452,2026-04-13 15:57:46.981788882,CUST0375,Mouse,8,197.9,West,1583.2
TXN002453,2026-04-13 16:10:44.659556659,CUST0218,Mouse,1,163.57,South,163.57
TXN002454,2026-04-13 16:23:42.337324435,CUST0163,Mouse,5,196.49,West,982.45
TXN002455,2026-04-13 16:36:40.015092212,CUST0496,Webcam,3,19.09,North,57.27
TXN002456,2026-04-13 16:49:37.692859989,CUST0059,Mouse,4,365.11,East,1460.44
TXN002457,2026-04-13 17:02:35.370627766,CUST0260,Mouse,2,181.39,South,362.78
TXN002458,2026-04-13 17:15:33.048395542,CUST0263,Headphones,9,163.53,West,1471.77
TXN002459,2026-04-13 17:28:30.726163319,CUST0115,Webcam,3,303.09,North,909.27
TXN002460,2026-04-13 17:41:28.403931096,CUST0355,Laptop,2,223.76,West,447.52
TXN002461,2026-04-13 17:54:26.081698873,CUST0195,USB Cable,9,490.61,West,4415.49
TXN002462,2026-04-13 18:07:23.759466650,CUST0235,Monitor,7,184.56,West,1291.92
TXN002463,2026-04-13 18:20:21.437234426,CUST0230,Desk Mat,6,310.81,North,1864.86
TXN002464,2026-04-13 18:33:19.115002203,CUST0398,Webcam,1,162.71,South,162.71
TXN002465,2026-04-13 18:46:16.792769980,CUST0293,Desk Mat,5,495.39,West,2476.95
TXN002466,2026-04-13 18:59:14.470537757,CUST0130,Monitor,3,228.1,North,684.3
TXN002467,2026-04-13 19:12:12.148305533,CUST0449,Mouse,1,320.72,East,320.72
TXN002468,2026-04-13 19:25:09.826073310,CUST0270,Laptop,4,72.09,South,288.36
