transaction_id,date,customer_id,product,quantity,unit_price,region,total_amount
TXN003101,2025-10-19 07:29:48.411774011,CUST0079,USB Cable,7,350.99,West,2456.93
TXN003102,2025-10-19 07:42:46.089541787,CUST0327,Monitor,5,133.77,North,668.85
TXN003103,2025-10-19 07:55:43.767309564,CUST0485,Headphones,9,479.28,South,4313.52
TXN003104,2025-10-19 08:08:41.445077341,CUST0009,Monitor,1,24.78,East,24.78
TXN003105,2025-10-19 08:21:39.122845118,CUST0037,Headphones,7,479.46,North,3356.22
TXN003106,2025-10-19 08:34:36.800612895,CUST0141,Mouse,7,116.21,North,813.47
TXN003107,2025-10-19 08:47:34.478380671,CUST0499,Headphones,4,33.92,North,135.68
TXN003108,2025-10-19 09:00:32.156148448,CUST0446,Webcam,9,153.31,East,1379.79
TXN003109,2025-10-19 09:13:29.833916225,CUST0151,Webcam,5,395.28,West,1976.4
TXN003110,2025-10-19 09:26:27.511684002,CUST0133,Laptop,4,378.7,West,1514.8
TXN003111,2025-10-19 09:39:25.189451778,CUST0303,Mouse,7,112.33,South,786.31
TXN003112,2025-10-19 09:52:22.867219555,CUST0207,Monitor,4,106.43,East,425.72
TXN003113,2025-10-19 10:05:20.544987332,CUST0377,Webcam,3,324.86,East,974.58
TXN003114,2025-10-19 10:18:18.222755109,CUST0106,Laptop,9,234.46,South,2110.14
TXN003115,2025-10-19 10:31:15.900522886,CUST0478,Keyboard,8,398.22,North,3185.76
TXN003116,2025-10-19 10:44:13.578290662,CUST0419,Keyboard,1,21.83,North,21.83
TXN003117,2025-10-19 10:57:11.256058439,CUST0353,Desk Mat,7,309.1,West,2163.7
TXN003118,2025-10-19 11:10:08.933826216,CUST0228,Keyboard,9,368.03,East,3312.27
TXN003119,2025-10-19 11:23:06.611593993,CUST0383,Laptop,8,496.76,West,3974.08
TXN003120,2025-10-19 11:36:04.289361769,CUST0116,Keyboard,8,342.6,East,2740.8
TXN003121,2025-10-19 11:49:01.967129546,CUST0372,Keyboard,6,123.6,South,741.6
TXN003122,2025-10-19 12:01:59.644897323,CUST0154,Laptop,4,63.01,West,252.04
TXN003123,2025-10-19 12:14:57.322665100,CUST0200,Laptop,8,324.05,West,2592.4
TXN003124,2025-10-19 12:27:55.000432877,CUST0123,Keyboard,3,266.36,East,799.08
TXN003125,2025-10-19 12:40:52.678200653,CUST0491,Desk Mat,9,450.58,North,4055.22
TXN003126,2025-10-19 12:53:50.355968430,CUST0461,Laptop,2,366.04,West,732.08
TXN003127,2025-10-19 13:06:48.033736207,CUST0384,Keyboard,2,259.77,North,519.54
TXN003128,2025-10-19 13:19:45.711503984,CUST0439,Monitor,7,207.76,West,1454.32
TXN003129,2025-10-19 13:32:43.389271760,CUST0367,Headphones,4,208.14,West,832.56
TXN003130,2025-10-19 13:45:41.067039537,CUST0073,Headphones,8,120.89,North,967.12
TXN003131,2025-10-19 13:58:38.744807314,CUST0217,USB Cable,9,18.49,West,166.41
TXN003132,2025-10-19 14:11:36.422575091,CUST0441,Webcam,7,291.71,North,2041.97
TXN003133,2025-10-19 14:24:34.100342868,CUST0070,Headphones,5,114.08,South,570.4
TXN003134,2025-10-19 14:37:31.778110644,CUST0101,Monitor,8,112.08,East,896.64
TXN003135,2025-10-19 14:50:29.455878421,CUST0394,Laptop,4,71.44,South,285.76
TXN003136,2025-10-19 15:03:27.133646198,CUST0199,Headphones,2,102.9,South,205.8
TXN003137,2025-10-19 15:16:24.811413975,CUST0258,USB Cable,6,25.58,South,153.48
TXN003138,2025-10-19 15:29:22.489181751,CUST0476,USB Cable,9,340.37,West,3063.33
TXN003139,2025-10-19 15:42:20.166949528,CUST0276,Laptop,1,206.68,West,206.68
TXN003140,2025-10-19 15:55:17.844717305,CUST0394,Webcam,7,285.15,North,1996.05
TXN003141,2025-10-19 16:08:15.522485082,CUST0336,Headphones,9,322.11,East,2898.99
TXN003142,2025-10-19 16:21:13.200252859,CUST0407,Keyboard,9,486.52,East,4378.68
TXN003143,2025-10-19 16:34:10.878020635,CUST0151,Keyboard,3,43.45,North,130.35
TXN003144,2025-10-19 16:47:08.555788412,CUST0377,Laptop,5,214.78,South,1073.9
TXN003145,2025-10-19 17:00:06.233556189,CUST0394,Webcam,8,130.49,East,1043.92
TXN003146,2025-10-19 17:13:03.911323966,CUST0211,Keyboard,8,243.59,East,1948.72
TXN003147,2025-10-19 17:26:01.589091742,CUST0468,Mouse,4,461.03,South,1844.12
TXN003148,2025-10-19 17:38:59.266859519,CUST0190,Webcam,1,364.75,North,364.75
TXN003149,2025-10-19 17:51:56.944627296,CUST0146,Desk Mat,1,334.36,South,334.36
TXN003150,2025-10-19 18:04:54.622395073,CUST0269,Desk Mat,4,226.21,West,904.84
TXN003151,2025-10-19 18:17:52.300162850,CUST0240,Desk Mat,6,338.85,East,2033.1
TXN003152,2025-10-19 18:30:49.977930626,CUST0194,Monitor,8,25.86,North,206.88
TXN003153,2025-10-19 18:43:47.655698403,CUST0341,Mouse,6,297.26,North,1783.56
TXN003154,2025-10-19 18:56:45.333466180,CUST0416,Keyboard,9,281.35,West,2532.15
TXN003155,2025-10-19 19:09:43.011233957,CUST0292,Webcam,9,179.85,North,1618.65
TXN003156,2025-10-19 19:22:40.689001733,CUST0389,Laptop,2,108.74,East,217.48
TXN003157,2025-10-19 19:35:38.366769510,CUST0405,USB Cable,1,405.7,East,405.7
TXN003158,2025-10-19 19:48:36.044537287,CUST0312,Mouse,2,36.39,South,72.78
TXN003159,2025-10-19 20:01:33.722305064,CUST0029,Mouse,5,44.14,East,220.7
TXN003160,2025-10-19 20:14:31.400072841,CUST0099,Keyboard,4,225.86,South,903.44
TXN003161,2025-10-19 20:27:29.077840617,CUST0394,Keyboard,4,133.75,East,535.0
TXN003162,2025-10-19 20:40:26.755608394,CUST0061,Mouse,9,375.27,South,3377.43
TXN003163,2025-10-19 20:53:24.433376171,CUST0045,Monitor,8,320.75,South,2566.0
TXN003164,2025-10-19 21:06:22.111143948,CUST0079,Monitor,6,388.54,North,2331.24
TXN003165,2025-10-19 21:19:19.788911724,CUST0418,USB Cable,1,169.09,West,169.09
TXN003166,2025-10-19 21:32:17.466679501,CUST0020,Headphones,2,372.85,North,745.7
TXN003167,2025-10-19 21:45:15.144447278,CUST0135,Mouse,6,432.53,North,2595.18
TXN003168,2025-10-19 21:58:12.822215055,CUST0074,Monitor,2,179.18,South,358.36
TXN003169,2025-10-19 22:11:10.499982832,CUST0456,USB Cable,5,176.55,South,882.75
TXN003170,2025-10-19 22:24:08.177750608,CUST0269,Headphones,5,450.98,North,2254.9
TXN003171,2025-10-19 22:37:05.855518385,CUST0160,USB Cable,6,34.4,South,206.4
TXN003172,2025-10-19 22:50:03.533286162,CUST0268,Laptop,6,181.59,East,1089.54
TXN003173,2025-10-19 23:03:01.211053939,CUST0342,Headphones,6,68.15,North,408.9
TXN003174,2025-10-19 23:15:58.888821715,CUST0134,Desk Mat,2,24.2,South,48.4
TXN003175,2025-10-19 23:28:56.566589492,CUST0029,Desk Mat,3,65.31,South,195.93
TXN003176,2025-10-19 23:41:54.244357269,CUST0384,Laptop,6,221.31,North,1327.86
TXN003177,2025-10-19 23:54:51.922125046,CUST0167,Webcam,8,346.61,West,2772.88
TXN003178,2025-10-20 00:07:49.599892823,CUST0419,Webcam,1,151.75,East,151.75
TXN003179,2025-10-20 00:20:47.277660599,CUST0205,Laptop,1,426.34,North,426.34
TXN003180,2025-10-20 00:33:44.955428376,CUST0309,Laptop,2,224.43,East,448.86
TXN003181,2025-10-20 00:46:42.633196153,CUST0323,Laptop,6,484.43,South,2906.58
TXN003182,2025-10-20 00:59:40.310963930,CUST0363,USB Cable,9,477.54,West,4297.86
TXN003183,2025-10-20 01:12:37.988731706,CUST0364,Headphones,4,388.91,South,1555.64
TXN003184,2025-10-20 01:25:35.666499483,CUST0072,Keyboard,3,466.88,East,1400.64
TXN003185,2025-10-20 01:38:33.344267260,CUST0088,Headphones,8,356.48,South,2851.84
TXN003186,2025-10-20 01:51:31.022035037,CUST0062,Headphones,9,448.84,South,4039.56
TXN003187,2025-10-20 02:04:28.699802814,CUST0193,Laptop,5,125.87,South,629.35
TXN003188,2025-10-20 02:17:26.377570590,CUST0074,Keyboard,9,179.26,South,1613.34
TXN003189,2025-10-20 02:30:24.055338367,CUST0117,USB Cable,2,378.94,South,757.88
TXN003190,2025-10-20 02:43:21.733106144,CUST0380,Laptop,3,218.04,East,654.12
TXN003191,2025-10-20 02:56:19.410873921,CUST0373,Headphones,7,420.29,West,2942.03
TXN003192,2025-10-20 03:09:17.088641697,CUST0253,Keyboard,7,440.04,North,3080.28
TXN003193,2025-10-20 03:22:14.766409474,CUST0331,Monitor,6,156.87,East,941.22
TXN003194,2025-10-20 03:35:12.444177251,CUST0359,USB Cable,6,413.49,West,2480.94
TXN003195,2025-10-20 03:48:10.121945028,CUST0328,Desk Mat,2,85.59,North,171.18
TXN003196,2025-10-20 04:01:07.799712805,CUST0335,Desk Mat,6,173.76,West,1042.56
TXN003197,2025-10-20 04:14:05.477480581,CUST0451,Laptop,4,263.8,North,1055.2
TXN003198,2025-10-20 04:27:03.155248358,CUST0167,Keyboard,3,120.96,West,362.88
TXN003199,2025-10-20 04:40:00.833016135,CUST0363,Mouse,2,293.84,North,587.68
TXN003200,2025-10-20 04:52:58.510783912,CUST0433,Keyboard,1,293.56,West,293.56
TXN003201,2025-10-20 05:05:56.188551688,CUST0119,Desk Mat,5,111.38,North,556.9
TXN003202,2025-10-20 05:18:53.866319465,CUST0322,Monitor,2,399.86,South,799.72
TXN003203,2025-10-20 05:31:51.544087242,CUST0267,Headphones,2,319.51,East,639.02
TXN003204,2025-10-20 05:44:49.221855019,CUST0025,USB Cable,7,165.7,East,1159.9
TXN003205,2025-10-20 05:57:46.899622796,CUST0272,Desk Mat,8,123.77,West,990.16
TXN003206,2025-10-20 06:10:44.577390572,CUST0154,Headphones,8,440.59,East,3524.72
TXN003207,2025-10-20 06:23:42.255158349,CUST0278,Desk Mat,4,419.51,South,1678.04
TXN003208,2025-10-20 06:36:39.932926126,CUST0244,Desk Mat,1,122.58,West,122.58
TXN003209,2025-10-20 06:49:37.610693903,CUST0383,Mouse,7,27.45,South,192.15
TXN003210,2025-10-20 07:02:35.288461679,CUST0402,Mouse,1,404.22,West,404.22
TXN003211,2025-10-20 07:15:32.966229456,CUST0334,USB Cable,4,311.6,East,1246.4
TXN003212,2025-10-20 07:28:30.643997233,CUST0052,USB Cable,8,59.43,West,475.44
TXN003213,2025-10-20 07:41:28.321765010,CUST0455,Laptop,2,297.81,South,595.62
TXN003214,2025-10-20 07:54:25.999532787,CUST0136,Webcam,6,231.57,West,1389.42
TXN003215,2025-10-20 08:07:23.677300563,CUST0103,Webcam,6,389.53,North,2337.18
TXN003216,2025-10-20 08:20:21.355068340,CUST0138,USB Cable,9,112.45,West,1012.05
TXN003217,2025-10-20 08:33:19.032836117,CUST0220,Webcam,5,232.05,East,1160.25
TXN003218,2025-10-20 08:46:16.710603894,CUST0451,Headphones,4,86.56,East,346.24
TXN003219,2025-10-20 08:59:14.388371670,CUST0183,Mouse,5,479.19,East,2395.95
TXN003220,2025-10-20 09:12:12.066139447,CUST0133,Headphones,5,391.58,South,1957.9
TXN003221,2025-10-20 09:25:09.743907224,CUST0237,Laptop,8,370.99,East,2967.92
TXN003222,2025-10-20 09:38:07.421675001,CUST0138,Desk Mat,8,348.2,North,2785.6
TXN003223,2025-10-20 09:51:05.099442778,CUST0165,Headphones,2,217.43,South,434.86
TXN003224,2025-10-20 10:04:02.777210554,CUST0382,Desk Mat,7,462.41,East,3236.87
TXN003225,2025-10-20 10:17:00.454978331,CUST0109,Desk Mat,8,45.73,North,365.84
TXN003226,2025-10-20 10:29:58.132746108,CUST0242,Mouse,6,403.6,South,2421.6
TXN003227,2025-10-20 10:42:55.810513885,CUST0201,Headphones,5,115.46,North,577.3
TXN003228,2025-10-20 10:55:53.488281661,CUST0484,Desk Mat,9,168.77,West,1518.93
TXN003229,2025-10-20 11:08:51.166049438,CUST0072,Desk Mat,3,264.52,North,793.56
TXN003230,2025-10-20 11:21:48.843817215,CUST0333,Monitor,4,393.5,West,1574.0
TXN003231,2025-10-20 11:34:46.521584992,CUST0206,Laptop,9,420.88,West,3787.92
TXN003232,2025-10-20 11:47:44.199352769,CUST0299,Mouse,6,296.03,East,1776.18
TXN003233,2025-10-20 12:00:41.877120545,CUST0341,USB Cable,8,207.49,West,1659.92
TXN003234,2025-10-20 12:13:39.554888322,CUST0114,Monitor,7,473.79,South,3316.53
TXN003235,2025-10-20 12:26:37.232656099,CUST0049,Keyboard,2,130.8,South,261.6
TXN003236,2025-10-20 12:39:34.910423876,CUST0149,USB Cable,3,403.52,North,1210.56
TXN003237,2025-10-20 12:52:32.588191652,CUST0091,Monitor,1,309.9,North,309.9
TXN003238,2025-10-20 13:05:30.265959429,CUST0426,Laptop,9,194.68,West,1752.12
TXN003239,2025-10-20 13:18:27.943727206,CUST0092,Laptop,7,10.67,East,74.69
TXN003240,2025-10-20 13:31:25.621494983,CUST0002,Webcam,1,228.83,West,228.83
TXN003241,2025-10-20 13:44:23.299262760,CUST0270,Desk Mat,3,145.59,West,436.77
TXN003242,2025-10-20 13:57:20.977030536,CUST0412,Keyboard,4,61.13,West,244.52
TXN003243,2025-10-20 14:10:18.654798313,CUST0097,Mouse,4,46.83,West,187.32
TXN003244,2025-10-20 14:23:16.332566090,CUST0357,USB Cable,5,180.3,East,901.5
TXN003245,2025-10-20 14:36:14.010333867,CUST0383,Monitor,3,311.23,South,933.69
TXN003246,2025-10-20 14:49:11.688101643,CUST0052,Headphones,3,420.38,North,1261.14
TXN003247,2025-10-20 15:02:09.365869420,CUST0339,Webcam,1,99.95,West,99.95
TXN003248,2025-10-20 15:15:07.043637197,CUST0020,Headphones,7,218.08,South,1526.56
TXN003249,2025-10-20 15:28:04.721404974,CUST0449,Keyboard,1,202.06,North,202.06
TXN003250,2025-10-20 15:41:02.399172751,CUST0282,Headphones,2,261.56,South,523.12
TXN003251,2025-10-20 15:54:00.076940527,CUST0392,Keyboard,4,406.7,West,1626.8
TXN003252,2025-10-20 16:06:57.754708304,CUST0026,Headphones,4,281.29,East,1125.16
TXN003253,2025-10-20 16:19:55.432476081,CUST0025,Keyboard,5,424.86,East,2124.3
TXN003254,2025-10-20 16:32:53.110243858,CUST0123,Keyboard,2,264.09,North,528.18
TXN003255,2025-10-20 16:45:50.788011634,CUST0373,Monitor,4,305.89,East,1223.56
TXN003256,2025-10-20 16:58:48.465779411,CUST0291,Laptop,1,224.32,South,224.32
TXN003257,2025-10-20 17:11:46.143547188,CUST0453,Keyboard,2,413.32,West,826.64
TXN003258,2025-10-20 17:24:43.821314965,CUST0389,Keyboard,1,462.68,East,462.68
TXN003259,2025-10-20 17:37:41.499082742,CUST0315,Desk Mat,4,323.18,West,1292.72
TXN003260,2025-10-20 17:50:39.176850518,CUST0497,Keyboard,4,412.18,North,1648.72
TXN003261,2025-10-20 18:03:36.854618295,CUST0328,USB Cable,7,38.91,North,272.37
TXN003262,2025-10-20 18:16:34.532386072,CUST0440,Laptop,9,453.99,South,4085.91
TXN003263,2025-10-20 18:29:32.210153849,CUST0432,USB Cable,9,102.57,North,923.13
TXN003264,2025-10-20 18:42:29.887921625,CUST0141,Webcam,5,135.7,West,678.5
TXN003265,2025-10-20 18:55:27.565689402,CUST0178,Laptop,1,36.13,South,36.13
TXN003266,2025-10-20 19:08:25.243457179,CUST0141,Mouse,1,483.05,North,483.05
TXN003267,2025-10-20 19:21:22.921224956,CUST0446,Monitor,6,427.49,West,2564.94
TXN003268,2025-10-20 19:34:20.598992733,CUST0399,Headphones,2,457.46,East,914.92
TXN003269,2025-10-20 19:47:18.276760509,CUST0147,Keyboard,8,425.14,South,3401.12
TXN003270,2025-10-20 20:00:15.954528286,CUST0066,Desk Mat,9,244.97,South,2204.73
TXN003271,2025-10-20 20:13:13.632296063,CUST0332,USB Cable,4,462.8,West,1851.2
TXN003272,2025-10-20 20:26:11.310063840,CUST0476,Desk Mat,5,485.04,South,2425.2
TXN003273,2025-10-20 20:39:08.987831616,CUST0205,Webcam,8,256.26,West,2050.08
TXN003274,2025-10-20 20:52:06.665599393,CUST0350,USB Cable,3,96.06,West,288.18
TXN003275,2025-10-20 21:05:04.343367170,CUST0403,Webcam,5,332.73,North,1663.65
TXN003276,2025-10-20 21:18:02.021134947,CUST0197,Monitor,3,487.96,West,1463.88
TXN003277,2025-10-20 21:30:59.698902724,CUST0427,Monitor,3,437.35,West,1312.05
TXN003278,2025-10-20 21:43:57.376670500,CUST0387,Laptop,3,432.29,West,1296.87
TXN003279,2025-10-20 21:56:55.054438277,CUST0456,Webcam,7,467.57,North,3272.99
TXN003280,2025-10-20 22:09:52.732206054,CUST0202,Keyboard,7,448.04,South,3136.28
TXN003281,2025-10-20 22:22:50.409973831,CUST0303,Webcam,7,390.38,North,2732.66
TXN003282,2025-10-20 22:35:48.087741607,CUST0134,Webcam,8,361.95,North,2895.6
TXN003283,2025-10-20 22:48:45.765509384,CUST0189,Keyboard,5,139.74,South,698.7
TXN003284,2025-10-20 23:01:43.443277161,CUST0291,Mouse,5,314.46,East,1572.3
TXN003285,2025-10-20 23:14:41.121044938,CUST0067,Desk Mat,4,265.53,South,1062.12
TXN003286,2025-10-20 23:27:38.798812715,CUST0150,Webcam,7,432.35,South,3026.45
TXN003287,2025-10-20 23:40:36.476580491,CUST0259,USB Cable,4,250.94,South,1003.76
TXN003288,2025-10-20 23:53:34.154348268,CUST0232,Laptop,2,72.59,South,145.18
TXN003289,2025-10-21 00:06:31.832116045,CUST0260,Webcam,4,12.44,North,49.76
TXN003290,2025-10-21 00:19:29.509883822,CUST0160,Webcam,8,342.16,North,2737.28
TXN003291,2025-10-21 00:32:27.187651598,CUST0097,Laptop,9,279.46,West,2515.14
TXN003292,2025-10-21 00:45:24.865419375,CUST0016,Desk Mat,3,172.17,South,516.51
TXN003293,2025-10-21 00:58:22.543187152,CUST0128,Desk Mat,7,92.8,West,649.6
TXN003294,2025-10-21 01:11:20.220954929,CUST0099,Monitor,9,238.69,North,2148.21
TXN003295,2025-10-21 01:24:17.898722706,CUST0127,Laptop,4,59.14,South,236.56
TXN003296,2025-10-21 01:37:15.576490482,CUST0012,Laptop,3,174.69,South,524.07
TXN003297,2025-10-21 01:50:13.254258259,CUST0289,Laptop,5,195.81,North,979.05
TXN003298,2025-10-21 02:03:10.932026036,CUST0076,Mouse,1,238.15,West,238.15
TXN003299,2025-10-21 02:16:08.609793813,CUST0204,Mouse,3,238.64,North,715.92
TXN003300,2025-10-21 02:29:06.287561589,CUST0006,Mouse,8,135.93,South,1087.44
TXN003301,2025-10-21 02:42:03.965329366,CUST0393,Laptop,8,426.6,North,3412.8
TXN003302,2025-10-21 02:55:01.643097143,CUST0456,Monitor,4,184.22,West,736.88
TXN003303,2025-10-21 03:07:59.320864920,CUST0216,Webcam,2,122.5,East,245.0
TXN003304,2025-10-21 03:20:56.998632697,CUST0253,Mouse,8,96.15,East,769.2
TXN003305,2025-10-21 03:33:54.676400473,CUST0021,Desk Mat,8,168.06,West,1344.48
TXN003306,2025-10-21 03:46:52.354168250,CUST0284,Mouse,4,43.1,East,172.4
TXN003307,2025-10-21 03:59:50.031936027,CUST0376,Webcam,3,26.12,North,78.36
TXN003308,2025-10-21 04:12:47.709703804,CUST0383,Webcam,2,306.52,North,613.04
TXN003309,2025-10-21 04:25:45.387471580,CUST0263,USB Cable,9,313.38,East,2820.42
TXN003310,2025-10-21 04:38:43.065239357,CUST0081,Desk Mat,1,269.5,North,269.5
TXN003311,2025-10-21 04:51:40.743007134,CUST0209,Laptop,7,383.52,South,2684.64
TXN003312,2025-10-21 05:04:38.420774911,CUST0471,USB Cable,5,29.18,South,145.9
TXN003313,2025-10-21 05:17:36.098542688,CUST0227,USB Cable,8,468.63,West,3749.04
TXN003314,2025-10-21 05:30:33.776310464,CUST0056,Desk Mat,4,56.58,East,226.32
TXN003315,2025-10-21 05:43:31.454078241,CUST0253,Desk Mat,7,340.27,West,2381.89
TXN003316,2025-10-21 05:56:29.131846018,CUST0135,USB Cable,5,75.36,West,376.8
TXN003317,2025-10-21 06:09:26.809613795,CUST0265,Mouse,5,441.15,East,2205.75
TXN003318,2025-10-21 06:22:24.487381571,CUST0198,USB Cable,9,260.25,East,2342.25
TXN003319,2025-10-21 06:35:22.165149348,CUST0167,Laptop,9,50.32,East,452.88
TXN003320,2025-10-21 06:48:19.842917125,CUST0387,Headphones,9,312.19,North,2809.71
TXN003321,2025-10-21 07:01:17.520684902,CUST0024,Desk Mat,6,14.46,North,86.76
TXN003322,2025-10-21 07:14:15.198452679,CUST0009,Monitor,6,390.25,South,2341.5
TXN003323,2025-10-21 07:27:12.876220455,CUST0135,Monitor,5,328.79,South,1643.95
TXN003324,2025-10-21 07:40:10.553988232,CUST0496,Keyboard,9,114.19,West,1027.71
TXN003325,2025-10-21 07:53:08.231756009,CUST0020,Desk Mat,8,193.63,West,1549.04
TXN003326,2025-10-21 08:06:05.909523786,CUST0280,Monitor,7,13.83,South,96.81
TXN003327,2025-10-21 08:19:03.587291562,CUST0235,Webcam,7,349.91,South,2449.37
TXN003328,2025-10-21 08:32:01.265059339,CUST0249,Desk Mat,6,168.11,West,1008.66
TXN003329,2025-10-21 08:44:58.942827116,CUST0288,Desk Mat,5,290.08,North,1450.4
TXN003330,2025-10-21 08:57:56.620594893,CUST0016,Headphones,4,478.8,South,1915.2
TXN003331,2025-10-21 09:10:54.298362670,CUST0089,USB Cable,3,156.74,West,470.22
TXN003332,2025-10-21 09:23:51.976130446,CUST0107,Mouse,3,495.22,North,1485.66
TXN003333,2025-10-21 09:36:49.653898223,CUST0400,Monitor,6,320.04,South,1920.24
TXN003334,2025-10-21 09:49:47.331666000,CUST0444,Laptop,4,128.62,East,514.48
TXN003335,2025-10-21 10:02:45.009433777,CUST0388,Mouse,6,224.02,South,1344.12
TXN003336,2025-10-21 10:15:42.687201553,CUST0196,Mouse,3,372.82,South,1118.46
TXN003337,2025-10-21 10:28:40.364969330,CUST0017,Desk Mat,4,228.77,North,915.08
TXN003338,2025-10-21 10:41:38.042737107,CUST0405,Monitor,9,43.57,South,392.13
TXN003339,2025-10-21 10:54:35.720504884,CUST0059,Monitor,5,92.62,East,463.1
TXN003340,2025-10-21 11:07:33.398272661,CUST0224,Keyboard,7,397.74,East,2784.18
TXN003341,2025-10-21 11:20:31.076040437,CUST0493,Webcam,2,327.7,West,655.4
TXN003342,2025-10-21 11:33:28.753808214,CUST0012,Laptop,5,289.21,South,1446.05
TXN003343,2025-10-21 11:46:26.431575991,CUST0174,Webcam,9,92.13,North,829.17
TXN003344,2025-10-21 11:59:24.109343768,CUST0431,Webcam,3,420.5,West,1261.5
TXN003345,2025-10-21 12:12:21.787111544,CUST0495,Monitor,9,480.76,East,4326.84
TXN003346,2025-10-21 12:25:19.464879321,CUST0129,Headphones,6,30.03,North,180.18
TXN003347,2025-10-21 12:38:17.142647098,CUST0144,Headphones,4,48.24,East,192.96
TXN003348,2025-10-21 12:51:14.820414875,CUST0294,Monitor,7,443.52,North,3104.64
TXN003349,2025-10-21 13:04:12.498182652,CUST0224,Desk Mat,8,409.62,East,3276.96
TXN003350,2025-10-21 13:17:10.175950428,CUST0121,Laptop,6,312.79,East,1876.74
TXN003351,2025-10-21 13:30:07.853718205,CUST0264,Desk Mat,5,473.03,South,2365.15
TXN003352,2025-10-21 13:43:05.531485982,CUST0263,Monitor,6,326.75,East,1960.5
TXN003353,2025-10-21 13:56:03.209253759,CUST0207,Desk Mat,5,115.83,West,579.15
TXN003354,2025-10-21 14:09:00.887021535,CUST0020,Monitor,8,367.03,South,2936.24
TXN003355,2025-10-21 14:21:58.564789312,CUST0448,Webcam,1,326.4,South,326.4
TXN003356,2025-10-21 14:34:56.242557089,CUST0386,Desk Mat,7,493.01,East,3451.07
TXN003357,2025-10-21 14:47:53.920324866,CUST0013,Laptop,2,114.81,North,229.62
TXN003358,2025-10-21 15:00:51.598092643,CUST0363,Headphones,9,302.96,West,2726.64
TXN003359,2025-10-21 15:13:49.275860419,CUST0440,Laptop,1,392.28,South,392.28
TXN003360,2025-10-21 15:26:46.953628196,CUST0170,Webcam,6,176.1,West,1056.6
TXN003361,2025-10-21 15:39:44.631395973,CUST0427,Monitor,9,196.04,West,1764.36
TXN003362,2025-10-21 15:52:42.309163750,CUST0349,Mouse,1,445.07,East,445.07
TXN003363,2025-10-21 16:05:39.986931526,CUST0256,Headphones,4,208.06,West,832.24
TXN003364,2025-10-21 16:18:37.664699303,CUST0004,Webcam,4,316.12,East,1264.48
TXN003365,2025-10-21 16:31:35.342467080,CUST0464,Monitor,9,445.73,East,4011.57
TXN003366,2025-10-21 16:44:33.020234857,CUST0044,Keyboard,5,112.82,South,564.1
TXN003367,2025-10-21 16:57:30.698002634,CUST0235,Mouse,5,491.12,South,2455.6
TXN003368,2025-10-21 17:10:28.375770410,CUST0186,Webcam,6,353.96,West,2123.76
TXN003369,2025-10-21 17:23:26.053538187,CUST0325,Headphones,1,253.1,East,253.1
TXN003370,2025-10-21 17:36:23.731305964,CUST0468,Webcam,1,221.15,South,221.15
TXN003371,2025-10-21 17:49:21.409073741,CUST0093,Laptop,9,477.64,East,4298.76
TXN003372,2025-10-21 18:02:19.086841517,CUST0199,Webcam,3,110.81,East,332.43
TXN003373,2025-10-21 18:15:16.764609294,CUST0109,Monitor,4,162.72,West,650.88
TXN003374,2025-10-21 18:28:14.442377071,CUST0322,Desk Mat,1,160.82,East,160.82
TXN003375,2025-10-21 18:41:12.120144848,CUST0344,Desk Mat,9,151.61,North,1364.49
TXN003376,2025-10-21 18:54:09.797912625,CUST0452,Laptop,8,239.58,South,1916.64
TXN003377,2025-10-21 19:07:07.475680401,CUST0258,Monitor,2,494.7,North,989.4
TXN003378,2025-10-21 19:20:05.153448178,CUST0011,Headphones,8,445.51,East,3564.08
TXN003379,2025-10-21 19:33:02.831215955,CUST0118,Mouse,7,170.7,South,1194.9
TXN003380,2025-10-21 19:46:00.508983732,CUST0204,Laptop,6,217.21,South,1303.26
TXN003381,2025-10-21 19:58:58.186751508,CUST0173,Monitor,1,338.05,West,338.05
TXN003382,2025-10-21 20:11:55.864519285,CUST0342,Mouse,7,18.4,East,128.8
TXN003383,2025-10-21 20:24:53.542287062,CUST0307,Webcam,7,411.88,West,2883.16
TXN003384,2025-10-21 20:37:51.220054839,CUST0108,Mouse,9,441.1,North,3969.9
TXN003385,2025-10-21 20:50:48.897822616,CUST0436,Desk Mat,1,430.03,North,430.03
TXN003386,2025-10-21 21:03:46.575590392,CUST0200,Mouse,2,193.78,North,387.56
TXN003387,2025-10-21 21:16:44.253358169,CUST0013,Monitor,9,236.38,East,2127.42
TXN003388,2025-10-21 21:29:41.931125946,CUST0085,Laptop,9,16.07,East,144.63
TXN003389,2025-10-21 21:42:39.608893723,CUST0483,Mouse,6,205.7,South,1234.2
TXN003390,2025-10-21 21:55:37.286661499,CUST0403,USB Cable,6,235.61,East,1413.66
TXN003391,2025-10-21 22:08:34.964429276,CUST0370,Webcam,4,454.42,West,1817.68
TXN003392,2025-10-21 22:21:32.642197053,CUST0107,Keyboard,4,448.05,South,1792.2
TXN003393,2025-10-21 22:34:30.319964830,CUST0391,USB Cable,5,483.39,South,2416.95
TXN003394,2025-10-21 22:47:27.997732607,CUST0461,Monitor,3,443.7,North,1331.1
TXN003395,2025-10-21 23:00:25.675500383,CUST0049,Monitor,1,14.02,South,14.02
TXN003396,2025-10-21 23:13:23.353268160,CUST0452,USB Cable,1,324.32,East,324.32
TXN003397,2025-10-21 23:26:21.031035937,CUST0134,Laptop,7,43.44,North,304.08
